video_id,comment,sentiment
h8gW38rFg18,Los recomiendo mucho para posicionar videos de Marketing e Inversiones con me Gustas y Comentarios de gente real Gracias INFLUENCER PANEL.,0.2
h8gW38rFg18,Everyone and their grandma is a realtor these days lol,0.8
h8gW38rFg18,"$200,000+ commission?  That is crazy, very different from where I live. Max you could get in commission would be around $30,000.",-0.15454545454545454
h8gW38rFg18,All these people who don’t actually know grahams story 😢,0.0
h8gW38rFg18,This lil man is lying.,0.0
h8gW38rFg18,Is this something you can do on the side? How tf did you pay your bills and eat for that 8 months?,0.0
h8gW38rFg18,"Where did you found a company that leta you sell a 3.6m house at 19 with no experience, most start by selling condos or small houses",0.125
h8gW38rFg18,"What they glance over is not the selling the house, but to get the contract to be able to sell a house.
That's the customers you have to focus on.",0.5
h8gW38rFg18,"lmfao first sale is a million dollar property, gotta love silverspoons",0.375
h8gW38rFg18,How did he manage to land a position where his FIRST house he’s been holding open houses for costed $3.5 MILLION USD as a BRAND NEW real estate agent at barely above 18 years old? Smells like nepotism,0.1143939393939394
h8gW38rFg18,Succeed is given not earned,0.0
h8gW38rFg18,The world would be a better place if everyone was a real estate agent,0.35
h8gW38rFg18,It's an easy way to make money when you already have the money...,0.43333333333333335
h8gW38rFg18,How in the heck was he getting those listings as a brand-new realtor?? Smells super fishy.,0.3333333333333333
h8gW38rFg18,"Graham your beard is abysmal, shave it clean and never think about growing it out again",0.3666666666666667
h8gW38rFg18,SueThe,0.0
h8gW38rFg18,Greedy graham’s origin story,0.0
h8gW38rFg18,Nice!! 😊,0.9375
h8gW38rFg18,How can you be selling homes at 19,0.0
h8gW38rFg18,Real estate agents are scams. Like a car salesman. Worthless.,-0.30000000000000004
h8gW38rFg18,Where is this snippet from? Would like to see the full interview,0.35
h8gW38rFg18,Andrew Hales! The LAWFH guy! What a throwback. His videos were awesome back in the day,0.5
sSe6irl_4mA,"Its worth it if it's a forever, God following marriage .",0.15
sSe6irl_4mA,I wish you guys a lifetime filled with beautiful memories and a marriage where the two of you are bonded as one.  Support each other and love each other.,0.3
sSe6irl_4mA,"I did my wedding on the cheaper end but didn’t sacrifice the guest count or the food because both of those things were really important to us. We got a deal because the caterer owned the reception venue and we got married at our parish so the cost for venues was very minimal. The ceremony was beautiful and the food was great. I wouldn’t change anything, it was perfect❤",0.434
sSe6irl_4mA,This dude just invested in a bunch of marital companies.,0.0
sSe6irl_4mA,Divorce?,0.0
sSe6irl_4mA,We got married at the court house and went to Chipotle after for dinner 🤦‍♂️😣🥴,0.25
sSe6irl_4mA,Congratulations on the wedding!,0.0
sSe6irl_4mA,"We had a simple wedding at home (cost is $200) then for the 10 year anniversary, we went BIG with a vow renewal and my only regret is that more people couldn’t enjoy it with us. Weddings/vow renewal are worth it. If you cannot afford the big wedding, get married now and save for the big vow renewal later.",0.145
sSe6irl_4mA,Go to Vegas. Weddings end mostly in divorce.,0.5
sSe6irl_4mA,none of this matters shes only with u for money,0.0
sSe6irl_4mA,How much?,0.2
sSe6irl_4mA,So.. how much??,0.2
sSe6irl_4mA,No honeymoon though 😂😂,0.0
sSe6irl_4mA,Did you make the guests make their own Iced Coffee?,0.6
sSe6irl_4mA,Congrats ❤,0.0
sSe6irl_4mA,I know dang well you got a prenup 😅,0.0
sSe6irl_4mA,Clickbait title didn’t even give a f’ing dollar amount,0.0
sSe6irl_4mA,"Glad he specifically said ""if your budget supports it."" Because I know several people who get married on the credit card and that isn't worth it. I'd much rather recommend people keep the wedding cost low to have a better honeymoon, or better yet, a better nest egg for the beginning of your lives together. My wedding was not very expensive and I'm very glad we didn't go broke trying to ""throw the biggest party."" I'm still happily married and in love 14 years later. The wedding doesn't make the marriage :)",0.3228205128205128
sSe6irl_4mA,"I got it and congrats! But why do you repeat the same thing over and over, one time is enough, stop",0.0
sSe6irl_4mA,Don't get married.  No part of doing it makes any sense.,0.25
sSe6irl_4mA,When I get married it’s gonna be the courthouse then a nice restaurant. I would rather save money for the future.,0.2833333333333333
sSe6irl_4mA,I call BS,0.0
sSe6irl_4mA,I think people should do what’s right for them. My husband and I “semi”-eloped in wine country in Oregon and live streamed it so our friends and family could watch. I’m so happy we did it that way. We spent 10 days in Oregon and had an amazing wedding/honeymoon at 1/4 of the cost of the average wedding. So happy with our decision.,0.33886827458256036
sSe6irl_4mA,"We got married right here on our Oregon ranch to save money. It was super special, but so much work turning our place into a venue. If I were to do it again I’d pay someone else to do all the work so that we could just enjoy it.",0.3043650793650794
sSe6irl_4mA,"You went from 100% logic to love, things we do for love are not logical",0.2916666666666667
sSe6irl_4mA,Love it. Congratulations!,0.625
sSe6irl_4mA,"My wife and I spent $200 on our wedding. We had the wedding in church after liturgy, invited whoever was there to the hall to have some food and drinks we cooked beforehand. Have never regretted it. Why start your new life broke?",0.018181818181818174
sSe6irl_4mA,Depends on the people “who care about you.” 😄 We eloped at a lighthouse on Martha’s Vineyard (it was Beautiful) and then had the family wedding months later. I regret the family wedding. 😒,0.425
sSe6irl_4mA,expensive?😂 not last more yrs then,0.25
sSe6irl_4mA,A funeral with cake. Expensive cake.,-0.5
sSe6irl_4mA,Congratulations 🎉 ❤,0.0
sSe6irl_4mA,Congrats man!!!!,0.0
sSe6irl_4mA,damn dude horrible choice. We'll be hearing about how she's getting half all ur stuff in a few years,-0.45555555555555555
sSe6irl_4mA,He looks so sick. Everytime I see this guy I wonder what’s wrong with him. Money can’t buy health.,-0.6071428571428572
sSe6irl_4mA,"Getting close to understanding the value of marriage. Now all I urge is think about this syllogism
If God exists 
And if God wants to be found
Those who HONESTLY seek him he will lead them to himself",0.4
sSe6irl_4mA,If your wife was my gf I’d probably do tho😊,0.0
sSe6irl_4mA,Bet he got a discount on his stuff by promising the wedding industry that he will promote the expensive lie😂,-0.15
sSe6irl_4mA,You know she's cheating on this simp guaranteed,0.0
sSe6irl_4mA,Congratulations 🎊 👏 💐 🥳,0.0
sSe6irl_4mA,Rationalizing,0.0
sSe6irl_4mA,"""you can't put a price on your wedding day""... 
I feel the price of a wedding can say a lot about the marriage. 
Idk, city hall with a witness and a nice dinner reception or gathering on a farm/garden afterwards with the people you love sounds a lot cheaper than most people's weddings these days! 
We need to start normalising weddings for their symbol of vows and love, not symbols of wealth and status, materialism isn't what a wedding is supposed to be about, for rich or poor.

But bless you and your marriage, I am sure you had a lovely time and memories to keep! 

That's just my view of weddings...",0.415625
sSe6irl_4mA,I had my wedding in such a hurry and I don’t know why it was planned in literally in 6 months probably less and my brother was the one who caught my the wedding garter and I have great photos with him to look back on and he passed shortly after.. had I waited any longer or worried more about where I could save a dollar or two especially knowing I had enough saved up for it he might have not been with me long enough to share that moment with me that night but that night is priceless to me now and had I known what was coming I would have doubled the budget and made it even bigger but congratulations to you and your wife! 🎊,0.17361111111111108
sSe6irl_4mA,"🎉Go, Graham! Congratulations on your marriage!",0.0
sSe6irl_4mA,You don't have to spend a lot of money to have all the people you care about together at your wedding. They'll come and have a good time regardless. The only reason to spend extravagantly on your wedding is to try to show off.,0.35
sSe6irl_4mA,They have like a 7 year age gap which is a super high risk of divorce. Hope he got a prenup.,0.24666666666666665
sSe6irl_4mA,"Interesting,  i think funerals and weddings are a complete waste of time and money.   You shouldn't need to be a spectacle to validate what should be love.  A funeral is a way to talk your way out of pain with people who don't care enough to visit.",0.18
sSe6irl_4mA,Yeah that’s terrible advice. We now know his wife wears the pants.,-1.0
sSe6irl_4mA,"Cool story, but... *why did you wait 2 years?*",0.35
sSe6irl_4mA,Wow this is a big one,0.05
sSe6irl_4mA,"He’s also a millionaire. As a regular everyday person I did the courthouse just my husband and I and we went to our favorite French bakery after, spent less than $300 total on everything we needed for that day plus our meal to celebrate and pictures, I promise you it was worth it. I would go back and do everything the exact same way. We have been able to spend the first 2 years of our marriage traveling and seeing the world because we didn’t fund a party for other people.",0.08630952380952381
42uumJph53I,"i swear this is rigged, always be careful who u marry",-0.1
42uumJph53I,"when u put it that way, 2 million a month seems excessive and greedy,

should have just requested for 20 percent of dre's assets....

that is still a whooping 100 million.",-0.25
42uumJph53I,i never understood why people care so much about their ex partner winning alimony? It’s not like doctor dre is going broke lmfao,0.35
42uumJph53I,"She didn't found aftermath or death row records. She didn't discover Eminem and 50 cent and Kendrick Lamar.. she didn't have anything to do with creating the bats by Dre brand. 
The legal system is so broken, you shouldn't be entitled to any percentage of your ex husbands net worth. You should get a fixed amount based on how much you need to survive. The amount of spending she's doing with his money is crazy excessive and sickening",-0.15000000000000002
42uumJph53I,Graham just got married. I hope you had a prenup.,0.25
42uumJph53I,How can someone request to steal 2 mill a month with a straight face. And what judge with a conscience or actual morality would grant it?,0.1
42uumJph53I,70k in tuition but 900k in enterttainemnt ?,0.0
42uumJph53I,Elon Musk's ex's doesn't compliant much I guess lol,0.5
42uumJph53I,Sickening,-0.9
42uumJph53I,"how is this even allowed 2 million in spousal support 
it should be just bare minimum to live comfortably 
even for millionaire it should not be more than 50,000 month",0.2715909090909091
42uumJph53I,Imagine investing that in stocks and real estate my god,0.2
42uumJph53I,"And this is still not a class in  High school or college that boys can take 😢 , boys do not get married , find love treat her right but by no means take this gamble.  It's not worth it 😕",0.20914285714285716
42uumJph53I,"He's gonna give his ex-wife whatever ""she"" asks for because he doesn't want ""her"" to reveal the truth.",0.0
42uumJph53I,20k a month for cell phone and email? what? Is she buying a new phone every 2 days?,0.13636363636363635
42uumJph53I,She spends more money in one month then I’ll make in life,0.5
42uumJph53I,"did he forget the prenup, 😂,",0.0
42uumJph53I,125k a month in charitable contributions? How are you asking for somebody else's money to give away?,0.6
42uumJph53I,"Well, she also took care of their kids, held him down when he wasn’t famous producer by giving him money. Also got punched and assaulted by him and is also part of the settlement. But good job tell these young teenage boys she a golddigger and she didn’t do anything deserve it and create more woman hating children. Y’all doing a bang up job",0.2740740740740741
42uumJph53I,These lawyers and judges are so crooked they should be put in prison for even allowing that case to be heard,0.0
42uumJph53I,Don’t get marry by the government get married by god 😂,0.25
42uumJph53I,0 investing which is scary,-0.5
42uumJph53I,"How to say, “Gold Digger” without saying Gold Digger.",0.0
42uumJph53I,Women's way to be financially rich.,0.375
42uumJph53I,Put all your money and assets under your parents name to avoid this. Like Achraf Hakimi did lol,0.8
42uumJph53I,"Thank god he had a prenup. She had said she helped him make The Chronic album (which came out in December 1992). Yet they met sometime in 1995. 👀. Fellas, watch that bread closely. Had he hadn’t made her sign a prenup, he would’ve had to give her like 500 million dollars.",0.0
42uumJph53I,Dr. Dre not as smart as a real Dr.,0.20714285714285713
42uumJph53I,Why on earth would a man that rich ever risk getting married in the first place,0.2916666666666667
42uumJph53I,"$60,000 for education. But 120,000 a month for shopping. 😂😂😂😂😂",0.0
42uumJph53I,Charitable contributions! This one had me!,0.9375
42uumJph53I,"A. Prenup don't work Anymore.
B. Never get married.",0.25
42uumJph53I,*ex husband,0.0
42uumJph53I,Work of DEI(Didn't Earn It),0.0
42uumJph53I,To bad she didn’t put 100k a month away in a annuity 😂,-0.6999999999999998
42uumJph53I,This is how people end up dead,-0.2
42uumJph53I,Wtf...,-0.5
42uumJph53I,Yeah I’m never getting married,0.25
42uumJph53I,Thanks gram i got the hidden message don’t ever get married if become a millionaire.,0.09444444444444444
42uumJph53I,2 million dollars is enough to buy a modest home somewhere quiet and life off the interest for the rest of your life worry free. Like WTF?!,-0.025
42uumJph53I,So unnecessary undeserved,-0.35
42uumJph53I,This should be used as an example. They don't deserve it,0.0
42uumJph53I,Sounds about right.,0.2857142857142857
42uumJph53I,I think we found Bernie's oligarchy. Good lord.,0.7
42uumJph53I,Bruh,0.0
42uumJph53I,900.000 a month for email and cell phone??!,0.0
zx325Emp5kM,"100k house at most, even in credit. But never go in credit",0.5
zx325Emp5kM,Why does this guy film videos in a dank basement dungeon,0.0
zx325Emp5kM,This is a reality in Canada. :(,-0.75
zx325Emp5kM,I assume it would be okay if I paid in cash for the whole amount?,0.35
zx325Emp5kM,Throughout the life of the loan youll paying roughly 1.3 million in interest to the banks.,-0.1
zx325Emp5kM,A 66'000USD yearly salary with 150k-200k down in Tokyo gets you a 1 million USD equivalent home at 0.49% interest,-0.15555555555555559
zx325Emp5kM,"Where I worked we had to tip out 20% of whatever the bar transferred to us.  They always transferred the drinks they made before the meal to our checks.  If we didn't get 20%, they would say they gave 20% service and they deserve the tip out from us.  I rarely got tipped poorly there, but it was still upsetting when it happened.",-0.05000000000000002
zx325Emp5kM,I’ll stick to my 120k house with a $600 payment including insurance and taxes.,0.0
zx325Emp5kM,"I assume this means post tax. Our hhi is 320k, and our mortgage/property taxes/insurance is $1300/m on our recently renovated/added to $400k home.",0.0
zx325Emp5kM,my dad pays 5.4k a month he put a 250k down payment on a 775k home.,-0.15555555555555559
zx325Emp5kM,Keep in mind this guy contributed to House prices going up,0.0
zx325Emp5kM,Who TF pays $250/mo insurance??,0.0
zx325Emp5kM,Hit me up if you need me to house-sit your million dollar house and willing to pay around 220k.,0.25
zx325Emp5kM,We make $330k a year and I don’t want a $6500 mortgage.,0.0
zx325Emp5kM,"This will also depend largely on what you state you love in, because Oregon takes WAY too much in taxes for even $220k to be enough…",0.3047619047619048
zx325Emp5kM,I had no idea how money really works until I read Invisible Laws of Prosperity by Oliver Pierce. It reveals things most people never learn about wealth. Who else has read it?,0.35
zx325Emp5kM,"Thats 179k post tax? If so, thats alot.",0.0
zx325Emp5kM,I make around $170k and I would be so house poor if I bought a million dollar home; I also live in the Seattle area.,-0.13181818181818183
zx325Emp5kM,Wrong. Did it with no where near any of them numbers. 🙄,-0.2
zx325Emp5kM,Guess i need to wait until after my $1400/month car lease ends.,0.0
zx325Emp5kM,There is no way a person making $200k can afford a million dollar house,0.0
zx325Emp5kM,This is insane. And criminal.,-0.7
zx325Emp5kM,"And the irony is that if you made that money, you're better off living in a normal house and pocketing the rest. Paying off the house, then going on to buy more houses and rental properties.",0.3833333333333333
zx325Emp5kM,Your leaving your electric bill and water gas… lawn care always take those into consideration as well then you know how much you need per month just to have that home,0.2
zx325Emp5kM,"My friend  bought  an 800,000 home in a field worker town, watsonville  California, this guy was a supper happy  guy now he is stressing, he is living paycheck  to paycheck.. poor guy..",0.2
zx325Emp5kM,"Legit question, do most people who buy houses in this price range actually buy houses in this manner? Or do they usually pay cash?
Im showing my class status, I know 😂",0.08333333333333333
zx325Emp5kM,Welcome to Toronto: One million is the DOWN PAYMENT.,0.32222222222222224
zx325Emp5kM,Eat the rich,0.375
zx325Emp5kM,"Great, now explain why housing prices aren't coming down.",0.32222222222222224
zx325Emp5kM,having to pay property tax is just crazy,-0.6
zx325Emp5kM,Most people who are buying a million dollar house are not putting just 20% down though. If you can't put down 50% of the house you need to save until you can or don't buy it. Its time to correct our thinking. Americans need not to be okay with lifelong debt.,0.11777777777777779
zx325Emp5kM,yeah I don’t think that’s accurate cuz it costs 1k a month in property taxes for a house worth less than half of 1 mil in texas now lol…,0.0916666666666667
zx325Emp5kM,how can i rent a 5 million dollar condo?,0.0
zx325Emp5kM,"lol. Nobody who makes less than $400k/yr can afford a million dollar home. It is ridiculous that banks will approve people for loans that are more than double their income. A million dollar home is for someone who is wealthy, or lives in an expensive area to make serious money, not your average guy living in an expensive neighborhood, or a someone who wants their dream home but makes a mediocre income that is less than $500k/yr.",-0.049999999999999996
zx325Emp5kM,👍 😊 👍,0.0
zx325Emp5kM,"6,5% interest is ridiculous. We’re at 3,5 now",-0.3333333333333333
zx325Emp5kM,Sheesh... im stressing about spending 3x more than our income with no other debts and this would have you paying over 5x... you would be house poor as hell... unless graham it's talking net... but i don't think he is,0.040624999999999994
zx325Emp5kM,Im guessing you need to make 1 million dollars to buy a million dollar house,0.0
zx325Emp5kM,43% of your income?!?!?!?!  It used to be 28-32%  No wonder house prices have skyrocketed.,0.0
zx325Emp5kM,Soooo instead of paying on a million dollar house I’d probably be happier in a half a million dollar house,-0.16666666666666666
zx325Emp5kM,Lol 1.5 make 450k 😅 8k 4.99 0 down and don't pay property taxes lol😮,0.32222222222222224
zx325Emp5kM,"My advise, if you don't have a million dollars don't buy a million dollar house. If you only have a million dollars don't buy a million dollar house. Life can change quickly. My opinion, passive income is the best solution.",0.4444444444444444
zx325Emp5kM,😢,0.0
zx325Emp5kM,That’s easy,0.43333333333333335
zx325Emp5kM,"If your monthly mortgage payment exceeds 25% of your gross monthly income then you fail at creating a healthy, sustainable budget plan",0.0
zx325Emp5kM,Bro if you’re making 176K you should not be buying a million dollar house. More like half a million. This is how people become house poor,-0.022222222222222216
zx325Emp5kM,43%?!!! I thought the rule of thumb was 25% of your income on housing… That would mean making $25k monthly or $300k annually.,-0.3125
zx325Emp5kM,"What’s crazy is that where I live in Seattle, $1 million will get you a 2 bed 1 bath home built in 1930’s.",-0.2318181818181818
zx325Emp5kM,Bro! 6.5% interest is nuts!,0.0
zx325Emp5kM,Even  if I  could afford it I wouldn't  buy one.I don't  need a mansion to feel good about  myself!😂,0.7
Y_UL03NnFNA,Thanks for paying taxes because that’s how I get my income which is also tax feee,0.2
Y_UL03NnFNA,Standard deduction twin,0.0
Y_UL03NnFNA,"I pay $350 per check and I get paid weekly. It absolutely kills me thinking that a single income family with 2 kids is having to pay so much in taxes. And it's not like the government needs it they're gonna keep overspending no matter what. I get paid 4-5 times a month and in May I'm gonna get 5 checks plus my vacation check so it'll be over $2,000 I pay in taxes and it pisses me off.",0.10952380952380954
Y_UL03NnFNA,Someone needs a better accountant. 😏,0.5
Y_UL03NnFNA,He didnt have to pay taxes on his disney checks?!!!,0.0
Y_UL03NnFNA,"How is this country struggling?! Bruh we pay sooo much flipping taxes 
It makes no sense",0.2
Y_UL03NnFNA,MINAMUM,0.0
Y_UL03NnFNA,I've never been jealous of anyone's personal expenses until now 😭,0.0
eLwbLBCacIc,"-Here is a link containing the source material for each piece of research cited. I do my best to make my videos as accurate as I can, and the additional resources should help anyone who wants to look into them further - enjoy! https://docs.google.com/spreadsheets/d/11IlHuwa37octMN1Ls3X9edhK6pf7IUPTlDk1ld0pMiM/edit?usp=sharing
-Get 50% off your first order of CookUnity meals — go to https://cookunity.com/graham50 and use my code GRAHAM50 at checkout to try them out for yourself!",0.40208333333333335
eLwbLBCacIc,"Every family has that one person who will break the family financial struggle, I hope you become the one😊",0.0
eLwbLBCacIc,"12:11 this doesn't appear to be entirely accurate. based on the IRS 2022 numbers there were 12,497,065 returns with income over $200,000. there were 25,887,136 returns between $100,000-$200,00 with a income average of $136,792 which means approximately 9,783,266 returns earning over $150,000. For an estimated total 22,280,331 tax returns. Assuming you gave the $150k or less discount to everyone (joint filers, single and head of household) instead of cutting the rate in half for single and head of household. Then each of those returns no longer has to pay $16,682 in federal income tax (amount paid by joint filers on $150K), which is $371,680,481,742 total lost tax revenue, or ~$700B total including filers making less than $150K. Which is still a lot but not the $1T  the money cruncher mentioned. Additionally they haven't talk about cutting  payroll tax which includes social security and medicare/medicaid.",-0.13996598639455782
eLwbLBCacIc,"I predict a recession that lasts two to three years, and the Fed will probably hike interest rates soon if inflation keeps rising.  Globally, inflation is contributing to a number of problems, including shortages of food, heating fuel and diesel, and substantial increases in housing costs that could trigger a financial sector meltdown.  Long-term effects could result from this global crisis.  My biggest concern, given the present inflation rate of about 9%, is how to maximise my retirement and savings fund, which has been stagnating at about $300,000 with virtually no growth in a long time.",-0.01
eLwbLBCacIc,One day you’ll be right about the recession. It’s all you takes about the last 4 years “recession is coming”,0.14285714285714285
eLwbLBCacIc,"It's sad how difficult things have become in this recessive economy. I was wondering how to utilise some money I had. I used some of it for e-commerce business, but that sank. I'm thinking of how to protect my $80K-worth stock portfolio from decline, but haven't figured which way to go.",-0.5
eLwbLBCacIc,"I've been in the market since 2023, I have a total of 795,000 realized with my 65 thousand invested in Bitcoin, ETFs and other dividend revenues, I am very grateful for all the knowledge and information you gave me.",0.025000000000000005
eLwbLBCacIc,It's just the disruption required for reorganization.,0.0
eLwbLBCacIc,Hello speed racer 1977     I love your car !,0.625
eLwbLBCacIc,Love the content you put out. I hope this actually helps you with your algorithm lol.,0.43333333333333335
eLwbLBCacIc,"Weird, everything increased in 2021. I wonder what major political change happened in January of that year....",-0.14583333333333334
eLwbLBCacIc,"lol the market is correcting itself, especially since Biden allow corporations to get rich in his 4 years, while making everyone else poorer",0.39166666666666666
eLwbLBCacIc,"There is an exotic car in the background. There have been rolling recessions for 4 years under dead body Biden. 
The 10 year t bills signal a big big turn to the upside.",0.075
eLwbLBCacIc,Don't count calories graham. It's not about caloriess,0.0
eLwbLBCacIc,So video next we titled “recession back on”? Lol,0.26666666666666666
eLwbLBCacIc,Those paintings by Martin Emond?,0.0
eLwbLBCacIc,This aged like milk,-0.1
eLwbLBCacIc,Dang I love your content and find it very interesting. You gotta work on those hand movements though dude. They’re too crazy and sometimes don’t match what your saying,0.18333333333333332
eLwbLBCacIc,"Given reduced inflation signals and as the Federal Reserve has halted rate hikes, what are the best additions for a $120K portfolio to enhance the overall performance of my portfolio this year",0.5
eLwbLBCacIc,Make your videos shorter My attention span is getting shorter and I can’t watch your videos… please make them shorter,0.0
eLwbLBCacIc,1% return is not the same as a 5% return on investment in flat amount so to try and maintain a 5% return on an amount people would risk it for the 6%. But is getting 5% why risk it for the 10%? These are not the exact same thing in dollar amount. But that’s returns how does that correlate to loan interest rates?,0.05625
eLwbLBCacIc,No recession coming…..more like the best summer ever🎉🎉🎉🎉🎉doge checks coming soon❤❤❤❤❤ drill baby drill ….if you ever thought about starting a business now is the time,0.5
eLwbLBCacIc,"200k on XAI6117K, Holding forever",0.0
eLwbLBCacIc,The Fed seems to be signaling strength by holding rates and dismissing recession worries. But investor optimism could be a double-edged sword—especially with inflation lurking and valuations reaching record highs. Do you think so?,0.0
eLwbLBCacIc,"You work for 42yrs to have $2m in your retirement, Meanwhile some people are putting just $20k in a meme coin for just few months and now they are multi millionaires I pray that anyone who reads this will be successful in life",0.275
eLwbLBCacIc,My extremely macro view is Trump wants to cut government spending but of course doesnt want gdp dropping. In contrast bidens administration dramatically increased spending after the 2 negative quarters of gdp growth. To offset government spending cuts trump is reducing imports with tariffs to also nolster gdp since less imports means higher gdp.,-0.02833333333333332
eLwbLBCacIc,When are you going to address the Yotta situation?,0.0
eLwbLBCacIc,"The dollar is a fiat currency and as such its value is primarily determined by the level of trust that OTHER countries have in the government of the United States. Full stop. We’ve really haven’t been able to get the rest of the world to buy our bonds in the quantities needed, to sustain our currency.  Our inflation we see today comes from currency devaluation, the majority of which came post Jan 6th. That’s the day we almost sent every single U.S. treasury bond in existence to zero. Surprised you haven’t spoken on this Graham, you remind me of someone who sat in my class. The only countries that had been buying our debt and keeping us afloat were the G7 nations and that’s all but stopped and Japan is unwinding their position in the U.S. debt market along with about 180 other sovereign nations that have freedom.",0.1116883116883117
eLwbLBCacIc,Nice video and your correct. Why would I buy into becoming an American citizen if I benefit more here in the Bahamas?,0.3875
eLwbLBCacIc,"no tax under 150,000 is absolutely possible ,will career democrats and republicans let it happen that is the real problem",0.1
eLwbLBCacIc,"It's astonishing how many people (Americans) are opposed to fair trade with other countries.  Regardless of what you think of Trump, he's not wrong about America taking it in the ***.",0.365
eLwbLBCacIc,Im a Firm believer that everything has to get worse before it gets better.,-0.03333333333333336
eLwbLBCacIc,"Bruh sitting in front of your car making content is about as weird as a man can get 😂😂😂😂

Don’t be cringe bro",-0.5
eLwbLBCacIc,50K tax free threshold. 150K is too high to start with,0.28
eLwbLBCacIc,"We appreciate you mentioning Alice Lee Chen's finances in one of your films.  She was contacted, and working with her on investments has been fantastic.",0.4
eLwbLBCacIc,Your like 12 lol never have you seen lol,0.8
eLwbLBCacIc,Congratulations on 5 million subs,0.0
eLwbLBCacIc,"Over priced you should dca if you buy very slowly and do not leverage let the rich leverage and crash.  Do not chase 

Let regards regard only buy house if you need it not for investment not worth it at all",-0.041250000000000016
eLwbLBCacIc,Leverage is a thousand to one right now for banks because they removed the limiter during covid. GG any little crash and the whole thing crashes by 90%,0.0994047619047619
eLwbLBCacIc,Tariffs will increase costs of finished goods and components used throughout US manufacturing. This will be an immediate and huge hike in inflation. To fight inflation the Fed will have to hike interest rates which will be wonderful for the billionaires but possibly take away the middle class. Inflation is so high that consumers are literally taking debt for basic life necessities. Collapse has indeed begun..,0.26
eLwbLBCacIc,Buying citizenship. Smart but sounds like it could go bad,-0.24285714285714277
eLwbLBCacIc,"I love that you think you're so busy you can't make healthy food for yourself. Hope you don't plan on having kids lol!
Here's a different perspective and financial advice: Buy healthy whole foods and make your own meals. You'll feel better, live longer, and pay less in healthcare. That said, if you're like Graham and can make $10K in 1 hour of work, then yeah maybe just buy your stuff pre-made.",0.3224747474747475
eLwbLBCacIc,"I think with the gold card, the aim is  for businesses to buy them. I guess families can, but what he talks about is businesses.",0.0
eLwbLBCacIc,"Gold Card is just a workaround way of selling our country to the highest bidders, if you ask me. After all; once they're citizens, now they have both capital and voting power.",0.0
eLwbLBCacIc,I'm sure there are plenty narcos open to that gold pass to get to 1 trillion😂😂,0.25
eLwbLBCacIc,How can I make good profit as a beginner?,0.7
eLwbLBCacIc,"10 million gold cards 😂 bro trump, I support the bro but, when he said that I was like BRO 10 million millionaires where 13:00",0.0
eLwbLBCacIc,"Tariffs are nothing more than a regressive tax.  Meaning the working poor will have to pay dramatically more for food & basic needs.
Putinomics is engineering Stagflation.  But Trump wants a Depression. A Bigly Depression.
The greatest Depression ever.  The likes of which have never been seen",0.2571428571428572
eLwbLBCacIc,Remember when this guy shilled FTX?,0.0
eLwbLBCacIc,Yes but we would outlast every other country on earth which means we would win a trade war,0.3375
dLWYGeoV1_I,"Western culture 😂😂😂😂😂😂😂😂😂😂
If you don't want immigrants in your Western countries....show them this ...jackass on MTV ....Western culture at its best😂😂😂😂😂😂😂😂😂😂😂😂",0.0
dLWYGeoV1_I,BS....Steve o spent that much on crack the first night of rehearsals... who's he kidding 😅,0.11666666666666665
dLWYGeoV1_I,That is criminal for what he did,-0.4
dLWYGeoV1_I,It's like in Germany 😂,0.0
dLWYGeoV1_I,32k as a single no dependent would not even be taxed. He's lying. No surprise there.,-0.07142857142857142
dLWYGeoV1_I,Entertainment industry SUCKS,-0.3
dLWYGeoV1_I,Less than 15 to the tax man 😂,-0.16666666666666666
dLWYGeoV1_I,Still has brain damage i conclude,0.0
dLWYGeoV1_I,How much did MTV make from jackass?,-0.15
dLWYGeoV1_I,"Half of 32,000 in taxes is 10,000…
Which is correct when it comes to taxes .",-0.16666666666666666
dLWYGeoV1_I,"Perfect example of a gladiator in the ring. That sums up sports, this show and anything entertainment. You’re all lost and brain washed. Very sad.",0.175
dLWYGeoV1_I,"Somehow he’s right, that’s after taxes half of 32k is 10k……. 😂",0.05952380952380952
dLWYGeoV1_I,Steve O should be wrestling Gunther at wrestlemania instead of Jey Uso,0.0
dLWYGeoV1_I,"He said that so confusingly.  So he meant per season he got the 16,000 and after taxes he got 10k per season.  He made it seem like he took home 10k total out of the 30 the way I heard it the first time.",-0.016666666666666663
dLWYGeoV1_I,He was probably high and doesn’t remember what he actually got paid 🤣🤣,0.08
dLWYGeoV1_I,"I was like,.. ""yup, that's pretty accurate tax math""",0.32500000000000007
dLWYGeoV1_I,"To realize after being in MTV for 3 seasons 
They couldn’t buy a new car cash today.",0.13636363636363635
dLWYGeoV1_I,half of 32k isnt 10k,-0.16666666666666666
dLWYGeoV1_I,Crazy he'd do those things for so little bless him.,-0.39375
dLWYGeoV1_I,"“Half of $32,000 after taxes was $10,000.”

No, half of 32,000 is 16,000.",-0.041666666666666664
dLWYGeoV1_I,"Less than $1,500 for the entire first season. What!",0.04861111111111111
dLWYGeoV1_I,The real question is how much did Johnny Knoxville make ?,0.2
dLWYGeoV1_I,Crooks,0.0
dLWYGeoV1_I,The math makes sense because 30k goes down to 20 after taxes and he's basically saying half of his profits would be 10K. This is extracted so there is dialogue missing.,-0.17407407407407408
